Date,XLY Adjusted Close,XLE Adjusted Close,XLF Adjusted Close,XLI Adjusted Close,XLB Adjusted Close,FRESX Adjusted Close,XLK Adjusted Close,XLU Adjusted Close,SP500 Adjusted Close,Date_CPI,CPI_EOM
2017-01-27,84.806,73.787,23.566,64.198,52.644,41.03,50.545,48.025,2294.69,2011-03-31,223.046
2017-01-26,85.076,74.563,23.656,64.248,52.834,41.5,50.346,48.035,2296.68,2011-02-28,221.898
2017-01-25,84.946,74.503,23.596,64.099,52.694,41.65,50.486,48.015,2298.37,2011-01-31,221.187
2017-01-24,84.427,74.115,23.207,63.432,52.345,41.96,50.007,48.015,2280.07,2010-12-31,220.472
2017-01-23,83.739,73.31,22.918,62.804,51.029,42.03,49.699,48.025,2265.2,2010-11-30,219.59
2017-01-20,83.68,74.096,23.068,63.153,50.93,41.73,49.609,48.273,2271.31,2010-10-31,219.035
2017-01-19,83.44,73.817,22.958,63.143,50.481,41.44,49.34,48.184,2263.69,2010-09-30,218.275
2017-01-18,83.7,74.225,23.058,62.685,50.8,41.81,49.41,48.611,2271.89,2010-08-31,217.923
2017-01-17,83.849,74.394,22.869,62.446,50.481,41.7,49.28,48.67,2267.89,2010-07-31,217.605
2017-01-13,83.71,73.936,23.427,62.934,50.71,41.42,49.469,48.144,2274.64,2010-06-30,217.199
2017-01-12,83.401,74.155,23.297,62.695,50.79,41.48,49.32,48.214,2270.44,2010-05-31,217.29
2017-01-11,83.48,74.463,23.496,62.954,50.89,41.31,49.44,48.174,2275.32,2010-04-30,217.403
2017-01-10,83.301,73.668,23.347,62.625,50.481,41.61,49.21,47.678,2268.9,2010-03-31,217.353
2017-01-09,83.002,74.344,23.297,62.366,50.451,42.06,49.2,47.827,2268.9,2010-02-28,217.281
2017-01-06,83.071,75.437,23.456,62.854,50.461,42.48,49.21,48.462,2276.98,2010-01-31,217.488
2017-01-05,82.663,75.368,23.377,62.496,50.411,42.46,48.852,48.313,2269,2009-12-31,217.347
2017-01-04,82.723,75.557,23.616,62.675,50.561,42.36,48.772,48.263,2270.75,2009-11-30,217.234
2017-01-03,81.636,75.716,23.427,62.307,49.833,41.77,48.603,48.085,2257.83,2009-10-31,216.509
2016-12-30,81.157,74.871,23.167,61.938,49.544,41.69,48.174,48.204,2238.83,2009-09-30,215.861
2016-12-29,81.845,75.09,23.118,62.157,49.873,41.15,48.553,48.472,2249.26,2009-08-31,215.445
2016-12-28,81.955,75.239,23.287,62.177,49.873,40.68,48.543,47.827,2249.92,2009-07-31,214.726
2016-12-27,82.523,76.064,23.526,62.834,50.381,40.93,48.981,48.283,2268.88,2009-06-30,214.79
2016-12-23,82.204,75.895,23.496,62.705,50.112,40.85,48.782,48.243,2263.79,2009-05-31,213.022
2016-12-22,82.384,75.964,23.456,62.645,50.013,40.78,48.732,48.253,2260.96,2009-04-30,212.709
2016-12-21,83.281,75.656,23.516,62.765,50.222,40.83,48.832,48.085,2265.18,2009-03-31,212.495
2016-12-20,83.321,75.537,23.576,63.004,50.202,41.41,48.932,48.283,2270.76,2009-02-28,212.705
2016-12-19,82.663,75.706,23.287,62.645,50.162,41.35,48.752,48.224,2262.53,2009-01-31,211.933
2016-12-16,82.443,76.054,23.277,62.297,50.262,41.02,48.404,48.045,2258.07,2008-12-31,211.398
2016-12-15,82.85,75.585,23.479,62.422,50.417,41.14,48.756,47.466,2262.03,2008-11-30,213.153
2016-12-14,83.048,75.417,23.281,62.353,50.091,41.35,48.538,47.132,2253.28,2008-10-31,216.995
2016-12-13,83.613,76.959,23.39,62.986,50.695,42.25,48.707,48.125,2271.72,2008-09-30,218.877
2016-12-12,82.87,76.099,23.331,63.075,50.774,42.24,48.102,47.633,2256.96,2008-08-31,218.69
2016-12-09,83.564,75.743,23.559,63.303,51.002,42.01,48.25,47.142,2259.53,2008-07-31,219.016
2016-12-08,83.375,75.506,23.509,63.016,50.992,42.11,47.903,46.65,2246.19,2008-06-30,217.463
2016-12-07,83.375,75.1,23.291,63.372,50.655,41.88,47.784,46.572,2241.35,2008-05-31,215.208
2016-12-06,81.79,74.507,22.934,62.214,49.942,41,46.892,45.972,2212.23,2008-04-30,213.942
2016-12-05,81.601,74.645,22.735,62.096,49.883,40.74,46.753,46.061,2204.71,2008-03-31,213.448
2016-12-02,80.719,73.993,22.468,62.145,49.496,40.42,46.306,46.002,2191.95,2008-02-29,212.687
2016-12-01,81.165,73.775,22.716,62.155,49.477,40.07,46.138,45.589,2191.08,2008-01-31,212.174
2016-11-30,81.126,73.597,22.329,61.749,49.457,40.62,47.11,45.953,2198.81,2007-12-31,211.445
2016-11-29,81.809,70.037,22.031,61.67,48.932,40.97,47.675,47.447,2204.66,2007-11-30,210.834
2016-11-28,81.591,70.908,21.972,61.621,48.882,40.6,47.645,47.25,2201.72,2007-10-31,209.19
2016-11-25,82.246,71.906,22.229,62.046,49.08,40.31,47.606,46.356,2213.35,2007-09-30,208.547
2016-11-23,82.047,72.262,22.2,61.71,48.932,40.09,47.407,45.697,2204.72,2007-08-31,207.667
2016-11-22,81.968,71.966,22.071,61.255,48.714,40.24,47.596,46.159,2202.94,2007-07-31,207.603
2016-11-21,81.007,72.005,22.061,60.978,48.417,39.62,47.447,45.982,2198.18,2007-06-30,207.234
2016-11-18,80.481,70.334,21.981,60.651,47.852,39.76,46.971,45.5,2181.9,2007-05-31,206.755
2016-11-17,80.729,70.047,21.981,60.671,47.922,39.67,47.011,45.638,2187.12,2007-04-30,205.904
2016-11-16,79.768,70.522,21.684,60.542,47.902,40.12,46.713,45.628,2176.94,2007-03-31,205.288
2016-11-15,79.332,71.016,22.001,60.889,47.991,40.3,46.287,45.943,2180.39,2007-02-28,204.226
2016-11-14,79.024,69.068,22.021,60.661,47.793,40.7,45.642,45.215,2164.2,2007-01-31,203.437
2016-11-11,79.014,68.683,21.495,60.404,47.684,39.73,46.346,45.245,2164.45,2006-12-31,203.1
2016-11-10,78.568,69.958,21.436,60.295,48.348,39.54,46.207,45.432,2167.48,2006-11-30,202
2016-11-09,78.281,69.662,20.672,59.038,47.793,40.14,46.961,46.552,2163.26,2006-10-31,201.9
2016-11-08,78.122,68.544,19.829,57.594,46.803,40.85,47.021,48.331,2139.56,2006-09-30,202.8
2016-11-07,77.805,68.455,19.819,57.248,46.654,40.56,46.792,47.958,2131.52,2006-08-31,203.8
2016-11-04,76.051,67.012,19.333,55.872,45.951,39.91,45.801,47.132,2085.18,2006-07-31,202.9
2016-11-03,76.2,67.377,19.393,55.823,45.793,39.69,45.88,47.28,2088.66,2006-06-30,201.8
2016-11-02,76.398,67.111,19.373,55.912,45.783,39.93,46.326,47.103,2097.94,2006-05-31,201.3
2016-11-01,76.864,67.862,19.502,56.12,46.03,40.46,46.624,47.702,2111.72,2006-04-30,200.7
2016-10-31,77.409,67.852,19.581,56.604,46.298,41.39,47.031,48.587,2126.15,2006-03-31,199.7
2016-10-28,77.349,68.594,19.611,56.496,46.278,40.63,47.05,47.633,2126.41,2006-02-28,199.4
2016-10-27,77.528,68.782,19.7,56.159,46.159,40.49,47.1,47.486,2133.04,2006-01-31,199.3
2016-10-26,78.182,69.039,19.65,56.545,46.218,41.52,47.159,47.771,2139.43,2005-12-31,198.1
2016-10-25,78.519,68.88,19.531,56.347,46.288,42.02,47.427,47.653,2143.16,2005-11-30,198.1
2016-10-24,79.451,69.197,19.551,56.496,46.714,42.11,47.596,47.358,2151.33,2005-10-31,199.1
2016-10-21,78.886,69.405,19.492,56.387,46.605,42,47.14,47.181,2141.16,2005-09-30,198.8
2016-10-20,78.261,69.859,19.502,56.466,46.624,42.16,47.011,47.456,2141.34,2005-08-31,196.1
2016-10-19,78.41,69.939,19.502,56.773,46.664,42.24,47.229,47.486,2144.29,2005-07-31,194.9
2016-10-18,78.063,68.96,19.333,56.595,46.327,42.16,47.14,47.594,2139.6,2005-06-30,193.7
2016-10-17,77.548,68.683,19.174,56.476,45.911,41.91,46.882,47.191,2126.5,2005-05-31,193.6
2016-10-14,78.192,69.019,19.264,56.624,45.872,41.84,46.981,46.935,2132.98,2005-04-30,193.7
2016-10-13,78.281,69.424,19.174,56.505,45.723,42.01,46.802,47.201,2132.55,2005-03-31,193.1
2016-10-12,78.568,69.81,19.363,56.525,45.961,41.73,47.1,46.621,2139.18,2005-02-28,192.4
2016-10-11,78.202,70.107,19.383,56.416,46.05,41.27,47.021,46.169,2136.73,2005-01-31,191.6
2016-10-10,79.163,70.917,19.561,57.01,46.684,41.66,47.556,46.7,2163.66,2004-12-31,191.7
2016-10-07,79.034,69.82,19.462,56.951,46.407,41.44,47.229,46.316,2153.74,2004-11-30,191.7
2016-10-06,79.391,70.225,19.472,57.693,47.288,41.51,47.358,46.375,2160.77,2004-10-31,190.8
2016-10-05,79.332,70.116,19.442,57.693,46.902,41.48,47.249,46.385,2159.73,2004-09-30,189.8
2016-10-04,79.005,69.058,19.135,57.327,46.585,42.33,47.08,46.483,2150.49,2004-08-31,189.2
2016-10-03,79.282,69.77,19.055,57.812,47.229,42.91,47.249,47.476,2161.2,2004-07-31,189.1
2016-09-30,79.332,69.82,19.145,57.762,47.288,43.75,47.388,48.154,2168.27,2004-06-30,188.9
2016-09-29,78.697,68.88,18.887,57.248,46.941,44.05,47.14,48.489,2151.13,2004-05-31,188.2
2016-09-28,79.104,68.999,19.154,57.703,47.308,44.61,47.427,49.226,2171.37,2004-04-30,187.4
2016-09-27,78.886,66.141,19.065,57.257,46.773,44.25,47.338,49.295,2159.93,2004-03-31,187.1
2016-09-26,78.093,66.586,18.916,56.862,46.634,44.69,46.822,49.943,2146.1,2004-02-29,186.7
2016-09-23,78.965,66.883,19.224,57.109,46.852,44.59,47.1,50.071,2164.69,2004-01-31,186.3
2016-09-22,79.143,67.783,19.323,57.445,47.09,44.47,47.516,50.11,2177.18,2003-12-31,185.5
2016-09-21,78.568,67.704,19.283,57.04,46.941,43.68,47.229,49.806,2163.12,2003-11-30,185
2016-09-20,77.815,66.171,19.164,56.308,46.238,43.18,46.703,48.813,2139.76,2003-10-31,184.9
2016-09-19,77.756,66.656,19.154,56.258,46.377,43.18,46.733,48.901,2139.12,2003-09-30,185.1
2016-09-16,77.815,66.695,19.033,56.011,46.308,42.84,46.822,48.42,2139.16,2003-08-31,184.5
2016-09-15,77.984,67.238,19.194,56.484,46.494,42.84,46.995,47.952,2147.26,2003-07-31,183.7
2016-09-14,77.421,66.412,19.082,56.041,46.198,42.71,46.234,47.591,2125.77,2003-06-30,183.1
2016-09-13,77.411,67.209,19.13,56.09,46.306,42.55,46.017,47.406,2127.02,2003-05-31,182.9
2016-09-12,78.527,69.184,19.474,56.927,47.183,43.6,46.353,48.069,2159.04,2003-04-30,183.2
2016-09-09,77.441,68.506,19.258,56.208,46.74,43.11,45.592,47.231,2127.81,2003-03-31,183.9
2016-09-08,79.356,70.609,19.627,57.842,48.139,44.823,46.738,49.073,2181.3,2003-02-28,183.6
2016-09-07,80.047,69.312,19.643,57.891,48.346,45.429,47.123,48.907,2186.16,2003-01-31,182.6
2016-09-06,80.008,68.919,19.651,57.822,48.415,45.204,47.005,48.897,2186.48,2002-12-31,181.8
2016-09-02,79.86,67.897,19.683,57.989,48.523,44.979,46.768,48.371,2179.98,2002-11-30,181.5
2016-09-01,79.702,67.14,19.595,57.704,48.041,45.68,46.56,47.737,2170.86,2002-10-31,181.2
2016-08-31,79.544,67.336,19.675,57.655,47.843,45.78,46.412,47.981,2170.95,2002-09-30,180.8
2016-08-30,79.751,68.418,19.659,57.979,48.326,44.716,46.491,47.786,2176.12,2002-08-31,180.5
2016-08-29,80.195,68.653,19.482,58.137,48.444,44.803,46.649,48.293,2180.38,2002-07-31,180
2016-08-26,79.919,68.191,19.314,57.724,48.011,44.364,46.471,47.903,2169.04,2002-06-30,179.6
2016-08-25,80.146,68.427,19.29,57.891,48.287,44.784,46.452,48.917,2172.47,2002-05-31,179.5
2016-08-24,80.413,68.614,19.25,57.901,48.05,44.559,46.353,48.887,2175.44,2002-04-30,179.3
2016-08-23,80.798,68.889,19.258,58.078,48.612,44.774,46.61,48.907,2186.9,2002-03-31,178.5
2016-08-22,80.393,68.408,19.234,58.029,48.198,44.764,46.442,49.121,2182.64,2002-02-28,178
2016-08-19,80.472,69.204,19.234,58.078,48.267,44.549,46.442,48.995,2183.87,2002-01-31,177.7
2016-08-18,80.422,69.784,19.242,58.098,48.198,44.852,46.412,49.599,2187.02,2001-12-31,177.4
2016-08-17,80.472,68.378,19.258,57.92,47.893,44.901,46.392,48.995,2182.22,2001-11-30,177.5
2016-08-16,80.659,68.172,19.194,57.753,47.932,44.774,46.412,48.273,2178.15,2001-10-31,177.6
2016-08-15,81.124,68.064,19.242,58.009,48.188,45.282,46.758,48.849,2190.15,2001-09-30,178.1
2016-08-12,80.966,67.523,19.114,57.625,47.706,45.282,46.531,49.609,2184.05,2001-08-31,177.4
2016-08-11,81.005,67.15,19.17,57.783,48.218,45.097,46.58,49.54,2185.79,2001-07-31,177.4
2016-08-10,80.205,66.177,19.13,57.409,48.011,45.634,46.412,49.424,2175.49,2001-06-30,177.7
2016-08-09,80.037,66.904,19.282,57.438,48.001,45.683,46.56,49.414,2181.74,2001-05-31,177.3
2016-08-08,80.274,67.258,19.266,57.458,48.149,45.487,46.461,49.424,2180.89,2001-04-30,176.4
2016-08-05,80.541,66.373,19.242,57.379,48.05,45.36,46.471,49.443,2182.87,2001-03-31,176.1
2016-08-04,79.702,65.774,18.882,56.808,47.893,45.292,46.027,50.164,2164.25,2001-02-28,176
2016-08-03,79.741,65.872,18.93,56.789,47.696,45.448,45.78,50.193,2163.79,2001-01-31,175.6
2016-08-02,79.514,64.624,18.737,56.513,47.577,45.673,45.622,50.496,2157.03,2000-12-31,174.6
2016-08-01,80.719,64.044,18.898,57.045,47.706,46.396,45.968,50.827,2170.84,2000-11-30,174.2
2016-07-29,80.59,66.226,18.946,57.114,47.972,46.269,45.879,50.798,2173.6,2000-10-31,173.9
2016-07-28,80.501,65.557,18.978,57.281,48.218,45.644,45.711,50.496,2170.06,2000-09-30,173.6
2016-07-27,80.353,65.548,18.938,57.3,48.287,45.273,45.681,50.301,2166.58,2000-08-31,172.7
2016-07-26,80.6,66.196,18.946,57.527,48.228,45.712,45.306,50.885,2169.18,2000-07-31,172.7
2016-07-25,80.699,65.813,18.93,57.054,47.863,45.898,45.207,51.334,2168.48,2000-06-30,172.2
2016-07-22,80.571,67.15,18.97,57.36,47.942,45.957,45.266,51.422,2175.03,2000-05-31,171.2
2016-07-21,80.235,66.943,18.85,57.251,47.814,45.595,45,50.749,2165.17,2000-04-30,170.9
2016-07-20,80.452,67.612,18.946,57.842,48.109,45.487,45.237,50.447,2173.02,2000-03-31,171
2016-07-19,80.116,67.71,18.914,57.733,48.09,45.478,44.654,50.739,2163.78,2000-02-29,170
2016-07-18,80.264,68.093,18.906,57.704,48.376,45.263,44.753,50.827,2166.89,2000-01-31,169.3
2016-07-15,79.958,68.044,18.841,57.753,48.06,45.165,44.456,50.681,2161.74,1999-12-31,168.8
2016-07-14,80.314,68.083,18.874,57.763,47.893,45.155,44.496,50.535,2163.75,1999-11-30,168.4
2016-07-13,79.988,67.739,18.697,57.33,47.469,45.497,44.209,50.866,2152.43,1999-10-31,168.1
2016-07-12,80.383,68.329,18.697,57.192,47.341,45.302,44.2,50.466,2152.14,1999-09-30,167.8
2016-07-11,80.067,66.678,18.465,56.671,46.494,45.302,43.844,51.168,2137.16,1999-08-31,167.1
2016-07-08,79.603,66.55,18.361,56.316,46.267,45.009,43.587,51.207,2129.9,1999-07-31,166.7
2016-07-07,78.24,65.675,18.016,55.214,45.144,44.295,42.916,50.681,2097.9,1999-06-30,166
2016-07-06,77.905,66.353,17.992,55.067,45.026,44.735,42.916,51.636,2099.73,1999-05-31,166
2016-07-05,77.243,66.068,17.944,54.791,44.848,44.882,42.619,51.529,2088.55,1999-04-30,165.9
2016-07-01,77.875,67.425,18.217,55.293,45.676,44.432,42.935,51.149,2102.95,1999-03-31,164.8
2016-06-30,77.075,67.071,18.313,55.116,45.656,44.422,42.837,51.139,2098.86,1999-02-28,164.7
2016-06-29,76.512,66.54,18.024,54.083,44.937,43.983,42.372,50.057,2070.77,1999-01-31,164.7
2016-06-28,75.298,65.302,17.624,53.138,44.188,43.416,41.73,49.921,2036.09,1998-12-31,164.4
2016-06-27,73.827,63.533,17.183,52.252,43.814,42.429,40.92,49.735,2000.54,1998-11-30,164.1
2016-06-24,75.209,65.4,17.688,53.512,45.341,42.419,41.76,49.131,2037.41,1998-10-31,163.9
2016-06-23,78.112,67.828,18.689,55.785,47.41,42.918,43.429,49.053,2113.32,1998-09-30,163.5
2016-06-22,77.352,66.727,18.305,55.145,46.691,42.712,42.846,48.917,2085.45,1998-08-31,163.4
2016-06-21,77.46,67.1,18.321,55.303,46.641,42.781,42.995,49.151,2088.9,1998-07-31,163.2
2016-06-20,77.638,66.314,18.217,55.342,46.77,42.585,42.698,49.082,2083.25,1998-06-30,162.8
2016-06-17,76.947,65.744,18.113,54.84,46.504,42.546,42.521,49.268,2071.22,1998-05-31,162.6
2016-06-16,77.068,65.08,18.105,54.794,46.302,42.556,42.806,49.09,2077.99,1998-04-30,162.2
2016-06-15,76.822,65.392,18.058,54.696,46.145,42.282,42.717,48.781,2071.5,1998-03-31,162
2016-06-14,76.606,65.548,18.034,54.677,45.939,41.843,42.826,49.09,2075.32,1998-02-28,162
2016-06-13,76.803,65.587,18.304,54.667,46.282,41.931,42.727,48.829,2079.06,1998-01-31,162
2016-06-10,77.226,65.783,18.432,55.264,46.802,41.891,43.209,48.887,2096.07,1997-12-31,161.8
2016-06-09,78.042,67.238,18.662,55.92,47.154,42.077,43.543,49.013,2115.48,1997-11-30,161.7
2016-06-08,78.219,67.755,18.798,55.929,47.498,42.009,43.533,48.597,2119.12,1997-10-31,161.5
2016-06-07,78.131,67.911,18.782,55.577,47.223,41.755,43.445,48.307,2112.13,1997-09-30,161.2
2016-06-06,78.033,66.408,18.822,55.313,47.203,41.559,43.268,48.346,2109.41,1997-08-31,160.8
2016-06-03,77.836,64.972,18.71,54.794,46.723,41.911,43.189,48.414,2099.13,1997-07-31,160.4
2016-06-02,78.347,65.226,18.981,54.843,46.331,41.8,43.288,47.659,2105.26,1997-06-30,160.2
2016-06-01,77.914,65.314,18.941,54.775,46.076,41.634,43.327,47.64,2099.33,1997-05-31,159.9
2016-05-31,77.964,65.295,18.901,54.726,46.017,41.634,43.435,47.514,2096.95,1997-04-30,159.9
2016-05-27,78.042,65.548,18.949,54.735,46.253,41.605,43.347,47.205,2099.06,1997-03-31,159.8
2016-05-26,77.678,65.509,18.822,54.53,46.272,41.391,43.14,47.128,2090.1,1997-02-28,159.7
2016-05-25,77.521,65.783,18.933,54.686,46.772,41.342,43.003,46.596,2090.54,1997-01-31,159.4
2016-05-24,77.098,64.757,18.734,54.315,46.204,41.342,42.708,46.731,2076.06,1996-12-31,159.1
2016-05-23,76.183,64.435,18.456,53.757,45.9,40.865,41.921,46.267,2048.04,1996-11-30,158.7
2016-05-20,76.448,64.601,18.471,53.855,45.37,40.885,42,46.683,2052.32,1996-10-31,158.2
2016-05-19,75.947,64.22,18.344,53.581,45.047,40.534,41.499,46.577,2040.04,1996-09-30,157.7
2016-05-18,76.016,64.211,18.519,54.09,44.89,40.972,41.725,46.113,2047.63,1996-08-31,157.2
2016-05-17,76.458,64.836,18.201,54.275,45.586,41.605,41.646,46.992,2047.21,1996-07-31,157
2016-05-16,77.334,64.533,18.304,54.54,45.821,42.384,42.069,47.804,2066.66,1996-06-30,156.7
2016-05-13,76.852,63.459,18.209,53.874,45.047,41.975,41.489,47.746,2046.61,1996-05-31,156.4
2016-05-12,77.777,64.279,18.432,54.559,45.488,42.393,41.646,47.978,2064.11,1996-04-30,156.1
2016-05-11,77.629,64.103,18.424,54.677,45.292,42.121,41.764,47.698,2064.46,1996-03-31,155.5
2016-05-10,79.223,63.908,18.623,55.137,45.449,43.152,42.069,47.524,2084.39,1996-02-29,155
2016-05-09,78.219,62.805,18.36,54.207,44.704,43.123,41.528,47.476,2058.69,1996-01-31,154.7
2016-05-06,78.003,63.732,18.408,54.452,45.253,42.685,41.528,47.205,2057.14,1995-12-31,153.9
2016-05-05,77.432,63.879,18.328,54.09,44.89,42.199,41.223,47.514,2050.63,1995-11-30,153.7
2016-05-04,77.934,63.361,18.336,54.119,45.115,42.033,41.204,47.698,2051.12,1995-10-31,153.5
2016-05-03,78.288,64.289,18.479,54.794,45.576,41.401,41.332,47.147,2063.37,1995-09-30,153.1
2016-05-02,79.016,65.841,18.718,55.244,46.341,41.332,41.715,47.186,2081.43,1995-08-31,152.9
2016-04-29,77.924,65.91,18.551,54.96,46.174,40.603,41.41,46.809,2065.3,1995-07-31,152.6
2016-04-28,77.531,66.017,18.654,55.283,46.449,41.041,41.774,46.528,2075.81,1995-06-30,152.4
2016-04-27,78.377,67.013,18.853,55.822,46.89,41.167,42.305,46.596,2095.15,1995-05-31,152.1
2016-04-26,78.456,65.763,18.822,55.43,46.498,41.264,42.501,45.929,2091.7,1995-04-30,151.8
2016-04-25,78.269,64.728,18.702,54.941,46.125,41.128,42.708,45.861,2087.79,1995-03-31,151.2
2016-04-22,78.18,65.46,18.742,55.205,46.282,40.749,42.698,45.774,2091.58,1995-02-28,150.9
2016-04-21,78.338,64.523,18.567,55.068,45.958,40.34,43.455,45.368,2091.48,1995-01-31,150.5
2016-04-20,78.613,64.904,18.734,55.205,46.164,40.982,43.612,46.335,2102.4,1994-12-31,150.1
2016-04-19,78.515,64.328,18.591,55.293,46.302,41.731,43.523,47.524,2100.8,1994-11-30,149.8
2016-04-18,78.948,63.068,18.36,54.902,45.331,41.683,43.769,47.447,2094.34,1994-10-31,149.4
2016-04-15,78.21,62.043,18.225,54.853,45.125,41.508,43.582,47.263,2080.73,1994-09-30,149.3
2016-04-14,77.993,62.892,18.288,54.775,44.919,41.167,43.75,47.002,2082.78,1994-08-31,149
2016-04-13,77.993,62.746,18.249,54.677,44.89,41.459,43.759,47.06,2082.42,1994-07-31,148.4
2016-04-12,76.911,62.453,17.843,53.874,44.449,41.693,43.317,47.35,2061.72,1994-06-30,147.9
2016-04-11,76.33,60.647,17.62,53.561,43.841,41.391,43.022,47.021,2041.99,1994-05-31,147.5
2016-04-08,76.616,60.901,17.548,53.541,43.645,41.527,43.14,47.224,2047.6,1994-04-30,147.2
2016-04-07,76.734,59.7,17.485,53.336,43.361,41.323,43.14,46.973,2041.91,1994-03-31,147.1
2016-04-06,77.609,60.051,17.819,53.855,43.998,41.576,43.769,46.992,2066.66,1994-02-28,146.7
2016-04-05,76.881,58.782,17.723,53.59,43.498,41.498,43.347,47.05,2045.17,1994-01-31,146.3
2016-04-04,77.541,59.182,17.978,53.923,43.772,41.79,43.769,47.949,2066.13,1993-12-31,146.3
2016-04-01,78.151,59.621,18.066,54.54,44.351,41.858,43.936,48.152,2072.78,1993-11-30,146
2016-03-31,77.826,60.432,17.906,54.285,43.929,41.926,43.602,47.969,2059.74,1993-10-31,145.6
2016-03-30,77.914,60.461,17.946,54.412,44.302,41.654,43.691,47.688,2063.95,1993-09-30,145
2016-03-29,77.423,60.344,17.843,54.315,44.106,41.722,43.435,47.804,2055.01,1993-08-31,144.8
2016-03-28,76.645,60.061,17.811,53.962,43.861,40.826,42.767,47.108,2037.05,1993-07-31,144.5
2016-03-24,76.301,60.383,17.755,53.943,43.674,40.447,42.875,47.282,2035.94,1993-06-30,144.3
2016-03-23,76.202,60.09,17.867,54.099,43.674,40.486,42.757,47.157,2036.71,1993-05-31,144.2
2016-03-22,76.744,61.438,18.002,54.452,44.223,40.729,43.003,46.809,2049.8,1993-04-30,143.8
2016-03-21,76.872,61.779,18.058,54.765,44.733,40.739,42.993,46.963,2051.6,1993-03-31,143.3
2016-03-18,76.832,61.994,18.089,54.442,44.527,41.167,42.845,47.012,2049.58,1993-02-28,143.1
2016-03-17,76.733,61.816,17.912,53.979,44.344,41.371,42.776,47.313,2040.59,1993-01-31,142.8
2016-03-16,76.625,60.983,17.698,52.82,43.543,40.807,42.62,47.054,2027.22,1992-12-31,142.3
2016-03-15,76.008,59.945,17.738,52.635,43.181,40.34,42.131,46.344,2015.93,1992-11-30,142.1
2016-03-14,76.027,60.062,17.746,52.664,43.084,40.272,41.975,46.258,2019.64,1992-10-31,141.7
2016-03-11,75.743,60.459,17.801,52.616,43.377,40.242,41.926,46.2,2022.19,1992-09-30,141.1
2016-03-10,74.597,58.937,17.35,51.866,42.595,39.308,41.29,46.152,1989.57,1992-08-31,140.8
2016-03-09,74.411,58.888,17.366,51.944,42.37,39.464,41.329,46.114,1989.26,1992-07-31,140.5
2016-03-08,74.264,57.948,17.342,51.778,42.107,39.26,40.977,45.903,1979.26,1992-06-30,140.1
2016-03-07,74.851,60.488,17.627,52.518,42.947,39.678,41.231,45.452,2001.76,1992-05-31,139.7
2016-03-04,75.175,59.102,17.635,52.363,42.458,39.513,41.486,45.202,1999.99,1992-04-30,139.4
2016-03-03,75.243,58.539,17.564,52.148,41.97,39.533,41.378,44.704,1993.4,1992-03-31,139.1
2016-03-02,74.802,57.667,17.445,51.778,41.716,39.397,41.378,44.435,1986.45,1992-02-29,138.6
2016-03-01,74.871,56.29,17.255,51.74,41.882,39.076,41.261,44.205,1978.35,1992-01-31,138.3
2016-02-29,72.941,54.855,16.693,50.746,40.837,37.938,40.067,44.425,1932.23,1991-12-31,138.2
2016-02-26,73.323,55.485,16.875,51.068,41.091,38.093,40.351,44.301,1948.05,1991-11-30,137.8
2016-02-25,73.401,55.156,16.756,51,40.504,38.346,40.459,45.557,1951.7,1991-10-31,137.2
2016-02-24,72.676,55.107,16.527,50.337,39.987,37.558,39.96,45.097,1929.8,1991-09-30,137
2016-02-23,72.255,54.555,16.566,50.308,39.576,37.636,39.657,44.886,1921.27,1991-08-31,136.6
2016-02-22,72.657,56.484,16.867,50.815,40.573,37.782,40.292,44.847,1945.5,1991-07-31,136.2
2016-02-19,71.275,55.078,16.606,49.967,39.811,37.354,39.764,44.329,1917.78,1991-06-30,136
2016-02-18,71.079,55.204,16.606,50.065,40.28,37.13,39.735,44.627,1917.83,1991-05-31,135.6
2016-02-17,71.549,55.902,16.701,50.094,40.397,36.8,39.891,43.907,1926.82,1991-04-30,135.1
2016-02-16,70.04,54.128,16.479,49.335,39.615,36.517,39.09,43.993,1895.58,1991-03-31,134.8
2016-02-12,68.384,53.595,16.218,48.361,39.019,35.846,38.405,43.715,1864.78,1991-02-28,134.8
2016-02-11,67.15,52.218,15.561,47.407,37.896,35.457,37.877,43.85,1829.08,1991-01-31,134.7
2016-02-10,67.189,52.441,16.052,48.351,38.736,36.06,37.955,44.636,1851.86,1990-12-31,134.2
2016-02-09,67.307,52.654,16.139,48.604,39.107,35.788,37.896,44.684,1852.21,1990-11-30,133.7
2016-02-08,67.414,53.954,16.163,48.312,38.629,36.41,38.072,44.531,1853.44,1990-10-31,133.4
2016-02-05,68.747,54.235,16.582,48.721,39.674,37.49,38.63,44.684,1880.05,1990-09-30,132.5
2016-02-04,71.04,55.524,16.804,49.189,40.133,38.239,39.745,44.54,1915.45,1990-08-31,131.6
2016-02-03,71.451,55.553,16.661,48.351,39.049,38.152,39.706,44.732,1912.53,1990-07-31,130.5
2016-02-02,71.638,53.643,16.645,47.582,37.779,37.85,39.755,44.185,1903.03,1990-06-30,129.9
2016-02-01,73.058,55.495,17.12,48.556,38.033,38.22,40.478,43.993,1939.38,1990-05-31,129.1
2016-01-29,72.617,56.436,17.192,48.673,37.876,38.181,40.332,43.581,1940.24,1990-04-30,128.9
2016-01-28,71.834,54.836,16.725,47.397,36.812,37.373,39.099,42.727,1893.36,1990-03-31,128.6
